row.names,rdays,Ta.c,W.c,GR.c,HC.c,Ta.f,W.f,GR.f,HC.f,Ta.VEKS.o,ds.jdate,ds.hh,ds.dow,ds.tod,ds.diy,ds.wiy,jdate,hh
4003,166.708333333332,-4.2,1.1,-3,1788.1,-4.2,1.1,-3,1788.1,-4.7,13131,19,4,1,348,50,13131,19
4004,166.75,-4,1.1,-3,1681.3,-4,1.1,-3,1681.3,-4.7,13131,20,4,1,348,50,13131,20
4005,166.791666666666,-3.4,0.8,-1,1602.7,-3.4,0.8,-1,1602.7,-4.4,13131,21,4,1,348,50,13131,21
4006,166.833333333332,-3.4,0.9,-2,1483.9,-3.4,0.9,-2,1483.9,-3.3,13131,22,4,1,348,50,13131,22
4007,166.875,-2.8,0.9,0,1364.8,-2.8,0.9,0,1364.8,-1.9,13131,23,4,1,348,50,13131,23
4008,166.916666666666,-1.9,1.4,0,1331.6,-1.9,1.4,0,1331.6,-0.8,13132,0,5,1,349,50,13132,0
4009,166.958333333332,-1.1,1.8,0,1329.4,-1.1,1.8,0,1329.4,0,13132,1,5,1,349,50,13132,1
4010,167,-0.5,2.4,-1,1353.1,-0.5,2.4,-1,1353.1,0.3,13132,2,5,1,349,50,13132,2
4011,167.041666666666,0,2.5,0,1369.2,0,2.5,0,1369.2,0.9,13132,3,5,1,349,50,13132,3
4012,167.083333333332,0.4,2.5,0,1447.8,0.4,2.5,0,1447.8,0.6,13132,4,5,1,349,50,13132,4
4013,167.125,0.1,2.3,-1,1591.7,0.1,2.3,-1,1591.7,0.6,13132,5,5,1,349,50,13132,5
4014,167.166666666666,0,2,-2,1727.7,0,2,-2,1727.7,0,13132,6,5,1,349,50,13132,6
4015,167.208333333332,-0.8,2,-3,1799.2,-0.8,2,-3,1799.2,-0.8,13132,7,5,1,349,50,13132,7
4016,167.25,-1.6,1,-3,1787.5,-1.6,1,-3,1787.5,-1.6,13132,8,5,1,349,50,13132,8
4017,167.291666666666,-1.9,0.8,3,1726.7,-1.9,0.8,3,1726.7,-1.3,13132,9,5,1,349,50,13132,9
4018,167.333333333332,-2,0.9,32,1656.5,-2,0.9,32,1656.5,-0.8,13132,10,5,1,349,50,13132,10
4019,167.375,-1.5,0.4,125,1575,-1.5,0.4,125,1575,0.9,13132,11,5,1,349,50,13132,11
4020,167.416666666666,0.2,0.3,86,NA,0.2,0.3,86,1534.09353370315,0,13132,12,5,1,349,50,13132,12
4021,167.458333333332,0,0.4,70,1483.7,0,0.4,70,1483.7,-30.4,13132,13,5,1,349,50,13132,13
4022,167.5,0.4,0.6,65,1592.2,0.4,0.6,65,1592.2,0.3,13132,14,5,1,349,50,13132,14
4023,167.541666666666,0,0.5,32,1635.2,0,0.5,32,1635.2,-1.1,13132,15,5,1,349,50,13132,15
4024,167.583333333332,-0.5,0.6,9,1636.4,-0.5,0.6,9,1636.4,-1.1,13132,16,5,1,349,50,13132,16
4025,167.625,-1.2,0.4,-2,1619.3,-1.2,0.4,-2,1619.3,-2.5,13132,17,5,1,349,50,13132,17
4026,167.666666666666,-1,0.6,-2,1599.5,-1,0.6,-2,1599.5,-3.6,13132,18,5,1,349,50,13132,18
4027,167.708333333332,-2.3,0.6,-2,1611.9,-2.3,0.6,-2,1611.9,-4.7,13132,19,5,1,349,50,13132,19
4028,167.75,-3.6,0.3,-3,1569.1,-3.6,0.3,-3,1569.1,-5.5,13132,20,5,1,349,50,13132,20
4029,167.791666666666,-3.9,0.5,-2,1616.7,-3.9,0.5,-2,1616.7,-6.1,13132,21,5,1,349,50,13132,21
4030,167.833333333332,-4.3,0.8,-2,1487.2,-4.3,0.8,-2,1487.2,-4.4,13132,22,5,1,349,50,13132,22
4031,167.875,-2.9,1.9,0,1344.3,-2.9,1.9,0,1344.3,-3.3,13132,23,5,1,349,50,13132,23
4032,167.916666666666,-1.6,1,0,1305.8,-1.6,1,0,1305.8,-4.1,13133,0,6,2,350,50,13133,0
4033,167.958333333332,-1.7,1.6,0,1331.6,-1.7,1.6,0,1331.6,-4.7,13133,1,6,2,350,50,13133,1
4034,168,-2.3,1.1,0,1397.4,-2.3,1.1,0,1397.4,-5,13133,2,6,2,350,50,13133,2
4035,168.041666666666,-3.3,1,-1,1408.1,-3.3,1,-1,1408.1,-5,13133,3,6,2,350,50,13133,3
4036,168.083333333332,-3.7,0.7,0,1464.3,-3.7,0.7,0,1464.3,-5.5,13133,4,6,2,350,50,13133,4
4037,168.125,-3.8,0.6,0,1514.9,-3.8,0.6,0,1514.9,-5.8,13133,5,6,2,350,50,13133,5
4038,168.166666666666,-3.9,0.6,0,1518.1,-3.9,0.6,0,1518.1,-5.8,13133,6,6,2,350,50,13133,6
4039,168.208333333332,-3.8,0.6,0,1672.2,-3.8,0.6,0,1672.2,-5.8,13133,7,6,2,350,50,13133,7
4040,168.25,-4,0.9,0,1638.2,-4,0.9,0,1638.2,-5.3,13133,8,6,2,350,50,13133,8
4041,168.291666666666,-3.6,0.4,2,1645.7,-3.6,0.4,2,1645.7,-3.9,13133,9,6,2,350,50,13133,9
4042,168.333333333332,-2.7,0.5,11,1668.7,-2.7,0.5,11,1668.7,-2.7,13133,10,6,2,350,50,13133,10
4043,168.375,-1.7,0.8,23,1651.8,-1.7,0.8,23,1651.8,-1.9,13133,11,6,2,350,50,13133,11
4044,168.416666666666,-1.4,0.7,26,1613.6,-1.4,0.7,26,1613.6,-1.6,13133,12,6,2,350,50,13133,12
4045,168.458333333332,-1.2,0.6,31,1571.1,-1.2,0.6,31,1571.1,-0.8,13133,13,6,2,350,50,13133,13
4046,168.5,-0.9,0.9,44,1546.8,-0.9,0.9,44,1546.8,-1.1,13133,14,6,2,350,50,13133,14
4047,168.541666666666,-1,0.7,19,1587.1,-1,0.7,19,1587.1,-1.6,13133,15,6,2,350,50,13133,15
4048,168.583333333332,-1,0.9,3,1571.6,-1,0.9,3,1571.6,-2.2,13133,16,6,2,350,50,13133,16
4049,168.625,-1.3,1.2,-2,1617.9,-1.3,1.2,-2,1617.9,-3.6,13133,17,6,2,350,50,13133,17
4050,168.666666666666,-1.8,0.5,-4,1640.1,-1.8,0.5,-4,1640.1,-5.3,13133,18,6,2,350,50,13133,18
4051,168.708333333332,-2,0.7,-4,1657.5,-2,0.7,-4,1657.5,-6.1,13133,19,6,2,350,50,13133,19
4052,168.75,-3,0.4,-4,1583.4,-3,0.4,-4,1583.4,-6.7,13133,20,6,2,350,50,13133,20
4053,168.791666666666,-3.5,0.6,-4,1500.5,-3.5,0.6,-4,1500.5,-6.7,13133,21,6,2,350,50,13133,21
4054,168.833333333332,-2.1,1,-3,1510.3,-2.1,1,-3,1510.3,-7.2,13133,22,6,2,350,50,13133,22
4055,168.875,-2.2,1.1,-3,1467.5,-2.2,1.1,-3,1467.5,-7.2,13133,23,6,2,350,50,13133,23
4056,168.916666666666,-2.2,0.8,-3,1431.7,-2.2,0.8,-3,1431.7,-7.5,13134,0,7,3,351,50,13134,0
4057,168.958333333332,-3.1,0.6,-4,1435,-3.1,0.6,-4,1435,-7.2,13134,1,7,3,351,50,13134,1
4058,169,-4.6,0.4,-4,1487,-4.6,0.4,-4,1487,-8.1,13134,2,7,3,351,50,13134,2
4059,169.041666666666,-5.4,0.4,-4,1451.1,-5.4,0.4,-4,1451.1,-8.3,13134,3,7,3,351,50,13134,3
4060,169.083333333332,-6.1,0.4,-3,1473.9,-6.1,0.4,-3,1473.9,-8.6,13134,4,7,3,351,50,13134,4
4061,169.125,-6.8,0.3,-4,1524.9,-6.8,0.3,-4,1524.9,-8.9,13134,5,7,3,351,50,13134,5
4062,169.166666666666,-6.8,0.3,-3,1678.7,-6.8,0.3,-3,1678.7,-8.6,13134,6,7,3,351,50,13134,6
4063,169.208333333332,-7.3,0.4,-3,1719.2,-7.3,0.4,-3,1719.2,-8.9,13134,7,7,3,351,50,13134,7
4064,169.25,-6.3,0.4,0,1693.8,-6.3,0.4,0,1693.8,-6.9,13134,8,7,3,351,50,13134,8
4065,169.291666666666,-3.8,1.1,2,1700.9,-3.8,1.1,2,1700.9,-4.4,13134,9,7,3,351,50,13134,9
4066,169.333333333332,-2.3,1.7,13,1697.2,-2.3,1.7,13,1697.2,-3.9,13134,10,7,3,351,50,13134,10
4067,169.375,-2.2,1.6,25,1733.5,-2.2,1.6,25,1733.5,-3.3,13134,11,7,3,351,50,13134,11
4068,169.416666666666,-2.2,1.2,30,1706,-2.2,1.2,30,1706,-3,13134,12,7,3,351,50,13134,12
4069,169.458333333332,-2,1.3,28,1668.2,-2,1.3,28,1668.2,-3.3,13134,13,7,3,351,50,13134,13
4070,169.5,-2,1,23,1635.2,-2,1,23,1635.2,-3.3,13134,14,7,3,351,50,13134,14
4071,169.541666666666,-2,0.8,14,1599.4,-2,0.8,14,1599.4,-3,13134,15,7,3,351,50,13134,15
4072,169.583333333332,-2.2,0.8,3,1635.4,-2.2,0.8,3,1635.4,-3.6,13134,16,7,3,351,50,13134,16
4073,169.625,-2.5,0.6,-1,1628.2,-2.5,0.6,-1,1628.2,-3.9,13134,17,7,3,351,50,13134,17
4074,169.666666666666,-2.7,0.6,-1,1652.4,-2.7,0.6,-1,1652.4,-4.1,13134,18,7,3,351,50,13134,18
4075,169.708333333332,-3,0.7,-1,1641.4,-3,0.7,-1,1641.4,-3.9,13134,19,7,3,351,50,13134,19
4076,169.75,-3,0.8,-1,1576.9,-3,0.8,-1,1576.9,-3.9,13134,20,7,3,351,50,13134,20
4077,169.791666666666,-2.9,0.9,-1,1531.8,-2.9,0.9,-1,1531.8,-3.9,13134,21,7,3,351,50,13134,21
4078,169.833333333332,-2.8,0.6,-1,1520.7,-2.8,0.6,-1,1520.7,-4.4,13134,22,7,3,351,50,13134,22
4079,169.875,-3,1,-1,1501.4,-3,1,-1,1501.4,-5,13134,23,7,3,351,50,13134,23
4080,169.916666666666,-3.3,0.8,-1,1525.4,-3.3,0.8,-1,1525.4,-5.3,13135,0,1,1,352,51,13135,0
4081,169.958333333332,-3.6,1,0,1541,-3.6,1,0,1541,-5.3,13135,1,1,1,352,51,13135,1
4082,170,-3.6,1,-1,1573.9,-3.6,1,-1,1573.9,-5.8,13135,2,1,1,352,51,13135,2
4083,170.041666666666,-4.2,1.1,-1,1655.6,-4.2,1.1,-1,1655.6,-5.8,13135,3,1,1,352,51,13135,3
4084,170.083333333332,-4.6,1.2,-1,1691,-4.6,1.2,-1,1691,-5.8,13135,4,1,1,352,51,13135,4
4085,170.125,-4.5,0.9,-1,1757.1,-4.5,0.9,-1,1757.1,-5,13135,5,1,1,352,51,13135,5
4086,170.166666666666,-3.8,0.7,0,1790.9,-3.8,0.7,0,1790.9,-4.7,13135,6,1,1,352,51,13135,6
4087,170.208333333332,-3.1,0.6,0,1837.6,-3.1,0.6,0,1837.6,-5,13135,7,1,1,352,51,13135,7
4088,170.25,-2.2,0.8,-1,1894.8,-2.2,0.8,-1,1894.8,-5.8,13135,8,1,1,352,51,13135,8
4089,170.291666666666,-2.7,0.5,0,1940.5,-2.7,0.5,0,1940.5,-2.7,13135,9,1,1,352,51,13135,9
4090,170.333333333332,-2.1,0.9,21,1698.8,-2.1,0.9,21,1698.8,-2.2,13135,10,1,1,352,51,13135,10
4091,170.375,-1.3,0.6,107,1646.4,-1.3,0.6,107,1646.4,-1.1,13135,11,1,1,352,51,13135,11
4092,170.416666666666,-0.3,1.9,204,1569.5,-0.3,1.9,204,1569.5,-0.8,13135,12,1,1,352,51,13135,12
4093,170.458333333332,-0.2,2.5,37,1595.4,-0.2,2.5,37,1595.4,-0.8,13135,13,1,1,352,51,13135,13
4094,170.5,-0.3,2.2,14,NA,-0.3,2.2,14,1612.71741085639,0,13135,14,1,1,352,51,13135,14
4095,170.541666666666,-0.1,2.1,5,NA,-0.1,2.1,5,1625.48619971857,-0.8,13135,15,1,1,352,51,13135,15
4096,170.583333333332,0.2,1.9,2,1603,0.2,1.9,2,1603,-0.8,13135,16,1,1,352,51,13135,16
4097,170.625,0.2,1,0,1580.2,0.2,1,0,1580.2,-0.8,13135,17,1,1,352,51,13135,17
4098,170.666666666666,0.2,0.6,0,1583.6,0.2,0.6,0,1583.6,-0.8,13135,18,1,1,352,51,13135,18
4099,170.708333333332,0.3,1.5,0,1568.4,0.3,1.5,0,1568.4,-0.8,13135,19,1,1,352,51,13135,19
4100,170.75,0.3,1.9,0,1532.5,0.3,1.9,0,1532.5,-0.8,13135,20,1,1,352,51,13135,20
4101,170.791666666666,0.3,2,0,1435.6,0.3,2,0,1435.6,-0.8,13135,21,1,1,352,51,13135,21
4102,170.833333333332,0.3,2,0,1372.5,0.3,2,0,1372.5,-0.8,13135,22,1,1,352,51,13135,22
4103,170.875,0.3,2.1,0,1297.1,0.3,2.1,0,1297.1,-0.8,13135,23,1,1,352,51,13135,23
4104,170.916666666666,0.2,2.1,0,1272.3,0.2,2.1,0,1272.3,-0.8,13136,0,2,1,353,51,13136,0
4105,170.958333333332,0.2,2,0,1292.5,0.2,2,0,1292.5,-0.8,13136,1,2,1,353,51,13136,1
4106,171,0.2,1.8,-1,1321,0.2,1.8,-1,1321,-0.8,13136,2,2,1,353,51,13136,2
4107,171.041666666666,0.1,1.5,-1,1349.3,0.1,1.5,-1,1349.3,-0.8,13136,3,2,1,353,51,13136,3
4108,171.083333333332,0.1,1.4,-1,1438.5,0.1,1.4,-1,1438.5,-0.8,13136,4,2,1,353,51,13136,4
4109,171.125,0.1,1.5,0,1530.5,0.1,1.5,0,1530.5,-0.8,13136,5,2,1,353,51,13136,5
4110,171.166666666666,0,1.6,-1,1637.3,0,1.6,-1,1637.3,-0.8,13136,6,2,1,353,51,13136,6
4111,171.208333333332,-0.1,1.4,-1,1698.1,-0.1,1.4,-1,1698.1,-0.5,13136,7,2,1,353,51,13136,7
4112,171.25,-0.2,1.6,-1,1700.2,-0.2,1.6,-1,1700.2,-0.2,13136,8,2,1,353,51,13136,8
4113,171.291666666666,-0.3,1.8,4,1594.1,-0.3,1.8,4,1594.1,-0.2,13136,9,2,1,353,51,13136,9
4114,171.333333333332,-0.3,2.2,18,NA,-0.3,2.2,18,1602.12505915367,0,13136,10,2,1,353,51,13136,10
4115,171.375,-0.2,2.1,42,NA,-0.2,2.1,42,1612.70510384203,0.3,13136,11,2,1,353,51,13136,11
4116,171.416666666666,0.1,2.3,61,1622.6,0.1,2.3,61,1622.6,0.3,13136,12,2,1,353,51,13136,12
4117,171.458333333332,0.1,2.5,60,1619.1,0.1,2.5,60,1619.1,0.3,13136,13,2,1,353,51,13136,13
4118,171.5,0.2,2.6,49,1613.2,0.2,2.6,49,1613.2,0.3,13136,14,2,1,353,51,13136,14
4119,171.541666666666,0.3,2.7,29,1625.9,0.3,2.7,29,1625.9,0.3,13136,15,2,1,353,51,13136,15
4120,171.583333333332,0,2.8,4,1605.2,0,2.8,4,1605.2,-0.5,13136,16,2,1,353,51,13136,16
4121,171.625,-0.4,2,-2,1635.1,-0.4,2,-2,1635.1,-1.6,13136,17,2,1,353,51,13136,17
4122,171.666666666666,-1,2.3,-3,1646.5,-1,2.3,-3,1646.5,-1.9,13136,18,2,1,353,51,13136,18
4123,171.708333333332,-1.4,2.4,-3,1606.9,-1.4,2.4,-3,1606.9,-1.3,13136,19,2,1,353,51,13136,19
4124,171.75,-1.3,2.5,-3,1577.2,-1.3,2.5,-3,1577.2,-1.6,13136,20,2,1,353,51,13136,20
4125,171.791666666666,-1.2,2.6,-3,1605.4,-1.2,2.6,-3,1605.4,-1.6,13136,21,2,1,353,51,13136,21
4126,171.833333333332,-0.9,2.8,-2,1427.6,-0.9,2.8,-2,1427.6,-0.5,13136,22,2,1,353,51,13136,22
4127,171.875,-0.3,3.1,-1,1203.1,-0.3,3.1,-1,1203.1,0.3,13136,23,2,1,353,51,13136,23
4128,171.916666666666,0,2.5,0,1197.4,0,2.5,0,1197.4,0,13137,0,3,1,354,51,13137,0
4129,171.958333333332,0.2,3.5,0,1238.9,0.2,3.5,0,1238.9,0,13137,1,3,1,354,51,13137,1
4130,172,0,4,-2,1287.1,0,4,-2,1287.1,-0.5,13137,2,3,1,354,51,13137,2
4131,172.041666666666,-0.5,3.4,-3,1393.6,-0.5,3.4,-3,1393.6,-1.3,13137,3,3,1,354,51,13137,3
4132,172.083333333332,-1.8,2.5,-4,1484.8,-1.8,2.5,-4,1484.8,-3,13137,4,3,1,354,51,13137,4
4133,172.125,-3.1,1.8,-4,1565.8,-3.1,1.8,-4,1565.8,-3.6,13137,5,3,1,354,51,13137,5
4134,172.166666666666,-3.7,2.1,-4,1743.2,-3.7,2.1,-4,1743.2,-4.7,13137,6,3,1,354,51,13137,6
4135,172.208333333332,-4.1,1.7,-4,1830.4,-4.1,1.7,-4,1830.4,-5.3,13137,7,3,1,354,51,13137,7
4136,172.25,-4.4,2.2,-3,NA,-4.4,2.2,-3,1826.83126465026,-5.5,13137,8,3,1,354,51,13137,8
4137,172.291666666666,-4.4,2.4,4,NA,-4.4,2.4,4,1793.44397994177,-4.1,13137,9,3,1,354,51,13137,9
4138,172.333333333332,-4,2.5,70,1700.7,-4,2.5,70,1700.7,-3,13137,10,3,1,354,51,13137,10
4139,172.375,-3.4,2.3,141,1815.8,-3.4,2.3,141,1815.8,-1.3,13137,11,3,1,354,51,13137,11
4140,172.416666666666,-2.4,2.5,177,1786.4,-2.4,2.5,177,1786.4,1.7,13137,12,3,1,354,51,13137,12
4141,172.458333333332,-1.6,2.3,169,1740.4,-1.6,2.3,169,1740.4,-0.2,13137,13,3,1,354,51,13137,13
4142,172.5,-1.2,2.2,130,1763.7,-1.2,2.2,130,1763.7,-0.2,13137,14,3,1,354,51,13137,14
4143,172.541666666666,-1.5,1.7,63,1883.6,-1.5,1.7,63,1883.6,-2.2,13137,15,3,1,354,51,13137,15
4144,172.583333333332,-2.7,1.1,5,1966.5,-2.7,1.1,5,1966.5,-3,13137,16,3,1,354,51,13137,16
4145,172.625,-3.6,1.2,-3,1977.8,-3.6,1.2,-3,1977.8,-4.1,13137,17,3,1,354,51,13137,17
4146,172.666666666666,-4.1,1.6,-4,1994.4,-4.1,1.6,-4,1994.4,-6.1,13137,18,3,1,354,51,13137,18
4147,172.708333333332,-5.2,1,-5,1955,-5.2,1,-5,1955,-7.5,13137,19,3,1,354,51,13137,19
4148,172.75,-6.4,0.6,-5,1962.2,-6.4,0.6,-5,1962.2,-6.9,13137,20,3,1,354,51,13137,20
4149,172.791666666666,-6.4,1.3,-4,1850.7,-6.4,1.3,-4,1850.7,-6.7,13137,21,3,1,354,51,13137,21
4150,172.833333333332,-6,1.1,-4,1797.1,-6,1.1,-4,1797.1,-6.7,13137,22,3,1,354,51,13137,22
4151,172.875,-5.7,1.1,-4,1646.2,-5.7,1.1,-4,1646.2,-6.4,13137,23,3,1,354,51,13137,23
4152,172.916666666666,-5.3,1.6,-4,1650.7,-5.3,1.6,-4,1650.7,-6.4,13138,0,4,1,355,51,13138,0
4153,172.958333333332,-4.9,2,-4,1638.9,-4.9,2,-4,1638.9,-5.5,13138,1,4,1,355,51,13138,1
4154,173,-4.7,2.3,-4,1656.4,-4.7,2.3,-4,1656.4,-4.7,13138,2,4,1,355,51,13138,2
4155,173.041666666666,-4.3,3.1,-4,1688,-4.3,3.1,-4,1688,-5.5,13138,3,4,1,355,51,13138,3
4156,173.083333333332,-4.1,3.5,-4,1715.7,-4.1,3.5,-4,1715.7,-5,13138,4,4,1,355,51,13138,4
4157,173.125,-4.2,3.2,-4,1804.5,-4.2,3.2,-4,1804.5,-5.3,13138,5,4,1,355,51,13138,5
4158,173.166666666666,-4.8,3.1,-3,1886.2,-4.8,3.1,-3,1886.2,-4.7,13138,6,4,1,355,51,13138,6
4159,173.208333333332,-4.2,2.8,-3,1954.2,-4.2,2.8,-3,1954.2,-5.3,13138,7,4,1,355,51,13138,7
4160,173.25,-3.5,3.1,-3,1948.9,-3.5,3.1,-3,1948.9,-4.7,13138,8,4,1,355,51,13138,8
4161,173.291666666666,-3.1,3.2,4,NA,-3.1,3.2,4,1883.62725866632,-4.1,13138,9,4,1,355,51,13138,9
4162,173.333333333332,-2.3,3.1,61,NA,-2.3,3.1,61,1818.47557487615,-4.1,13138,10,4,1,355,51,13138,10
4163,173.375,-2.8,2.8,131,1767.3,-2.8,2.8,131,1767.3,-2.5,13138,11,4,1,355,51,13138,11
4164,173.416666666666,-1.8,3.1,173,1778.6,-1.8,3.1,173,1778.6,-1.6,13138,12,4,1,355,51,13138,12
4165,173.458333333332,-1.4,2.9,156,1779.7,-1.4,2.9,156,1779.7,-1.9,13138,13,4,1,355,51,13138,13
4166,173.5,-1.5,2.8,90,1819.6,-1.5,2.8,90,1819.6,-3.3,13138,14,4,1,355,51,13138,14
4167,173.541666666666,-2.4,1.7,23,1822.7,-2.4,1.7,23,1822.7,-3,13138,15,4,1,355,51,13138,15
4168,173.583333333332,-2.3,2.7,3,NA,-2.3,2.7,3,1785.47040095079,-3,13138,16,4,1,355,51,13138,16
4169,173.625,-2.3,1.7,-1,NA,-2.3,1.7,-1,1751.0132002924,-3,13138,17,4,1,355,51,13138,17
4170,173.666666666666,-2.1,1.8,-1,1714.5,-2.1,1.8,-1,1714.5,-3,13138,18,4,1,355,51,13138,18
4171,173.708333333332,-2.2,1.3,-1,1699.2,-2.2,1.3,-1,1699.2,-3.3,13138,19,4,1,355,51,13138,19
4172,173.75,-2.2,1.8,0,1656.9,-2.2,1.8,0,1656.9,-3.3,13138,20,4,1,355,51,13138,20
4173,173.791666666666,-2.6,2,-1,1619,-2.6,2,-1,1619,-3.6,13138,21,4,1,355,51,13138,21
4174,173.833333333332,-2.8,1.7,-2,1568.2,-2.8,1.7,-2,1568.2,-3.9,13138,22,4,1,355,51,13138,22
4175,173.875,-3.2,1.4,-2,1547.2,-3.2,1.4,-2,1547.2,-4.7,13138,23,4,1,355,51,13138,23
4176,173.916666666666,-3.6,0.8,-2,1594.9,-3.6,0.8,-2,1594.9,-6.7,13139,0,5,1,356,51,13139,0
4177,173.958333333332,-4.7,0.9,-4,1563.7,-4.7,0.9,-4,1563.7,-5.5,13139,1,5,1,356,51,13139,1
4178,174,-4.9,0.6,0,1535.8,-4.9,0.6,0,1535.8,-5.3,13139,2,5,1,356,51,13139,2
4179,174.041666666666,-4.5,0.6,0,1582.2,-4.5,0.6,0,1582.2,-5.3,13139,3,5,1,356,51,13139,3
4180,174.083333333332,-4.4,0.7,-1,1693.6,-4.4,0.7,-1,1693.6,-6.1,13139,4,5,1,356,51,13139,4
4181,174.125,-5.2,0.7,-3,1866.6,-5.2,0.7,-3,1866.6,-8.1,13139,5,5,1,356,51,13139,5
4182,174.166666666666,-6.3,0.4,-3,1931.2,-6.3,0.4,-3,1931.2,-6.1,13139,6,5,1,356,51,13139,6
4183,174.208333333332,-5.1,1,0,1968.3,-5.1,1,0,1968.3,-5.3,13139,7,5,1,356,51,13139,7
4184,174.25,-4.7,1.7,-1,1971.8,-4.7,1.7,-1,1971.8,-5.3,13139,8,5,1,356,51,13139,8
4185,174.291666666666,-4.8,1.4,1,1951.6,-4.8,1.4,1,1951.6,-4.4,13139,9,5,1,356,51,13139,9
4186,174.333333333332,-4.2,1.2,23,1871.1,-4.2,1.2,23,1871.1,-3.6,13139,10,5,1,356,51,13139,10
4187,174.375,-2.8,2.2,53,1866.3,-2.8,2.2,53,1866.3,-2.7,13139,11,5,1,356,51,13139,11
4188,174.416666666666,-2,2.1,53,1811.3,-2,2.1,53,1811.3,-1.6,13139,12,5,1,356,51,13139,12
4189,174.458333333332,-1.3,3.1,43,1830.1,-1.3,3.1,43,1830.1,-1.3,13139,13,5,1,356,51,13139,13
4190,174.5,-1.1,3.6,27,1748.3,-1.1,3.6,27,1748.3,-1.1,13139,14,5,1,356,51,13139,14
4191,174.541666666666,-0.9,3.5,13,1784.9,-0.9,3.5,13,1784.9,-0.8,13139,15,5,1,356,51,13139,15
4192,174.583333333332,-0.9,3.7,2,1777.2,-0.9,3.7,2,1777.2,-0.2,13139,16,5,1,356,51,13139,16
4193,174.625,-0.5,3.8,-1,1780.4,-0.5,3.8,-1,1780.4,-0.5,13139,17,5,1,356,51,13139,17
4194,174.666666666666,-0.5,5.2,0,1801.5,-0.5,5.2,0,1801.5,-1.9,13139,18,5,1,356,51,13139,18
4195,174.708333333332,-1.6,5.5,0,1726.4,-1.6,5.5,0,1726.4,-1.6,13139,19,5,1,356,51,13139,19
4196,174.75,-1.6,5.6,0,1548.9,-1.6,5.6,0,1548.9,-1.3,13139,20,5,1,356,51,13139,20
4197,174.791666666666,-1.6,5.7,0,1615.3,-1.6,5.7,0,1615.3,-1.6,13139,21,5,1,356,51,13139,21
4198,174.833333333332,-1.6,6,0,1520.5,-1.6,6,0,1520.5,-1.3,13139,22,5,1,356,51,13139,22
4199,174.875,-1.6,6.4,0,1451.6,-1.6,6.4,0,1451.6,-1.9,13139,23,5,1,356,51,13139,23
4200,174.916666666666,-1.8,6.9,0,1393.4,-1.8,6.9,0,1393.4,-1.3,13140,0,6,2,357,51,13140,0
4201,174.958333333332,-1.3,6.7,0,1406.5,-1.3,6.7,0,1406.5,-1.3,13140,1,6,2,357,51,13140,1
4202,175,-1.1,6.9,0,1383.5,-1.1,6.9,0,1383.5,-1.1,13140,2,6,2,357,51,13140,2
4203,175.041666666666,-0.9,6.3,0,1397,-0.9,6.3,0,1397,-0.5,13140,3,6,2,357,51,13140,3
4204,175.083333333332,-0.7,5.9,-1,1383,-0.7,5.9,-1,1383,-0.2,13140,4,6,2,357,51,13140,4
4205,175.125,-0.5,4.8,0,1411.3,-0.5,4.8,0,1411.3,-0.2,13140,5,6,2,357,51,13140,5
4206,175.166666666666,-0.5,5,0,1596.3,-0.5,5,0,1596.3,0,13140,6,6,2,357,51,13140,6
4207,175.208333333332,-0.4,6.2,-1,1565.7,-0.4,6.2,-1,1565.7,0,13140,7,6,2,357,51,13140,7
4208,175.25,-0.2,5.5,0,1626.1,-0.2,5.5,0,1626.1,0,13140,8,6,2,357,51,13140,8
4209,175.291666666666,-0.1,6.2,0,1654.1,-0.1,6.2,0,1654.1,0.3,13140,9,6,2,357,51,13140,9
4210,175.333333333332,0.2,6.1,9,1704.1,0.2,6.1,9,1704.1,0.6,13140,10,6,2,357,51,13140,10
4211,175.375,0.6,6.1,19,1669.1,0.6,6.1,19,1669.1,0.6,13140,11,6,2,357,51,13140,11
4212,175.416666666666,0.5,5.9,24,1667.2,0.5,5.9,24,1667.2,0.3,13140,12,6,2,357,51,13140,12
4213,175.458333333332,0.2,6.1,28,1652.2,0.2,6.1,28,1652.2,0,13140,13,6,2,357,51,13140,13
4214,175.5,0,6.2,26,1637.9,0,6.2,26,1637.9,0,13140,14,6,2,357,51,13140,14
4215,175.541666666666,0,6.5,13,1622.5,0,6.5,13,1622.5,0,13140,15,6,2,357,51,13140,15
4216,175.583333333332,-0.1,6.1,2,1607.2,-0.1,6.1,2,1607.2,-0.2,13140,16,6,2,357,51,13140,16
4217,175.625,-0.4,4.9,0,1642.8,-0.4,4.9,0,1642.8,-0.8,13140,17,6,2,357,51,13140,17
4218,175.666666666666,-0.6,5.1,-1,1608.5,-0.6,5.1,-1,1608.5,-1.1,13140,18,6,2,357,51,13140,18
4219,175.708333333332,-0.8,5,0,1623.4,-0.8,5,0,1623.4,-1.3,13140,19,6,2,357,51,13140,19
4220,175.75,-1.1,4.9,0,1613.8,-1.1,4.9,0,1613.8,-1.6,13140,20,6,2,357,51,13140,20
4221,175.791666666666,-1.4,4.9,-1,1574.1,-1.4,4.9,-1,1574.1,-1.9,13140,21,6,2,357,51,13140,21
4222,175.833333333332,-1.7,4.8,-1,1527.2,-1.7,4.8,-1,1527.2,-1.9,13140,22,6,2,357,51,13140,22
